"X" "Y" "Diameter" "Observer" "Image"
581.728 -248.385 6.73599 "Kirchoff" "WAC"
870.349 -441.918 6.73625 "Kirchoff" "WAC"
290.597 -2732.75 6.73819 "Kirchoff" "WAC"
562.091 -935.702 6.74154 "Kirchoff" "WAC"
385.865 -996.766 6.7632 "Kirchoff" "WAC"
1183.27 -2680.39 6.76469 "Kirchoff" "WAC"
662.416 -1765.42 6.77078 "Kirchoff" "WAC"
103.644 -684.187 6.77094 "Kirchoff" "WAC"
866.927 -608.566 6.7858 "Kirchoff" "WAC"
1034.54 -526.748 6.78733 "Kirchoff" "WAC"
265.009 -794.666 6.78798 "Kirchoff" "WAC"
149.815 -538.207 6.78938 "Kirchoff" "WAC"
727.755 -238.161 6.79086 "Kirchoff" "WAC"
172.214 -1852.42 6.80345 "Kirchoff" "WAC"
995.634 -696.178 6.80426 "Kirchoff" "WAC"
613.192 -1917.12 6.8104 "Kirchoff" "WAC"
413.812 -343.383 6.81042 "Kirchoff" "WAC"
385.069 -300.066 6.81849 "Kirchoff" "WAC"
455.938 -2239.97 6.8225 "Kirchoff" "WAC"
1138.85 -2085.55 6.83267 "Kirchoff" "WAC"
759.893 -759.337 6.83267 "Kirchoff" "WAC"
700.224 -379.586 6.83863 "Kirchoff" "WAC"
166.961 -266.304 6.85274 "Kirchoff" "WAC"
1139.64 -394.379 6.85734 "Kirchoff" "WAC"
138.591 -1828.45 6.8608 "Kirchoff" "WAC"
455.081 -2534.29 6.86461 "Kirchoff" "WAC"
333.177 -2422.78 6.86869 "Kirchoff" "WAC"
1124.96 -381.742 6.87097 "Kirchoff" "WAC"
290.213 -2267.63 6.87276 "Kirchoff" "WAC"
65.138 -268.356 6.87306 "Kirchoff" "WAC"
137.121 -574.087 6.87307 "Kirchoff" "WAC"
938.849 -435.512 6.88564 "Kirchoff" "WAC"
460.414 -706.18 6.88898 "Kirchoff" "WAC"
353.048 -531.967 6.89134 "Kirchoff" "WAC"
803.718 -328.774 6.89448 "Kirchoff" "WAC"
930.126 -433.859 6.89462 "Kirchoff" "WAC"
616.999 -46.9786 6.9043 "Kirchoff" "WAC"
1232.75 -721.914 6.90811 "Kirchoff" "WAC"
364.687 -988.968 6.91058 "Kirchoff" "WAC"
1059.41 -1879.71 6.91241 "Kirchoff" "WAC"
1095.9 -1581.04 6.93052 "Kirchoff" "WAC"
83.4592 -33.3011 6.93533 "Kirchoff" "WAC"
246.468 -675.282 6.93609 "Kirchoff" "WAC"
952.662 -78.8787 6.93903 "Kirchoff" "WAC"
12.1314 -431.584 6.93999 "Kirchoff" "WAC"
268.02 -315.814 6.94026 "Kirchoff" "WAC"
1058.64 -2559.93 6.94231 "Kirchoff" "WAC"
219.569 -1034.42 6.94366 "Kirchoff" "WAC"
169.901 -875.421 6.95086 "Kirchoff" "WAC"
305.781 -473.182 6.95423 "Kirchoff" "WAC"
241.823 -214.662 6.96237 "Kirchoff" "WAC"
1004.45 -2560.6 6.9659 "Kirchoff" "WAC"
490.075 -2334.23 6.97455 "Kirchoff" "WAC"
544.196 -213.004 6.98207 "Kirchoff" "WAC"
644.277 -274.482 6.98253 "Kirchoff" "WAC"
104.257 -769.481 6.98409 "Kirchoff" "WAC"
32.2787 -811.925 6.985 "Kirchoff" "WAC"
457.708 -326.044 6.98705 "Kirchoff" "WAC"
459.697 -7.8361 6.98786 "Kirchoff" "WAC"
920.097 -2065.6 6.98875 "Kirchoff" "WAC"
154.787 -197.166 6.98915 "Kirchoff" "WAC"
1160.46 -2535.44 7.00447 "Kirchoff" "WAC"
246.459 -2328.56 7.01394 "Kirchoff" "WAC"
411.794 -733.801 7.0221 "Kirchoff" "WAC"
81.9328 -257.162 7.03122 "Kirchoff" "WAC"
906.542 -513.45 7.04597 "Kirchoff" "WAC"
685.246 -72.9042 7.05471 "Kirchoff" "WAC"
1156.06 -1890.7 7.0549 "Kirchoff" "WAC"
375.808 -530.504 7.05813 "Kirchoff" "WAC"
1069.36 -582.479 7.06056 "Kirchoff" "WAC"
533.493 -657.838 7.06975 "Kirchoff" "WAC"
1128.84 -387.293 7.0757 "Kirchoff" "WAC"
69.9653 -276.116 7.0777 "Kirchoff" "WAC"
392.115 -439.225 7.08172 "Kirchoff" "WAC"
1051.85 -649.969 7.0832 "Kirchoff" "WAC"
23.2562 -255.742 7.09487 "Kirchoff" "WAC"
1214.22 -707.116 7.09526 "Kirchoff" "WAC"
350.43 -2254.45 7.10974 "Kirchoff" "WAC"
1194.31 -2658.78 7.11085 "Kirchoff" "WAC"
149.122 -1281.35 7.11505 "Kirchoff" "WAC"
584.008 -447.745 7.11945 "Kirchoff" "WAC"
254.198 -503.016 7.12683 "Kirchoff" "WAC"
499.299 -2729.2 7.12708 "Kirchoff" "WAC"
657.541 -2172.79 7.13897 "Kirchoff" "WAC"
657.054 -2319.17 7.14106 "Kirchoff" "WAC"
300.013 -2336.73 7.14144 "Kirchoff" "WAC"
753.207 -1720.08 7.15609 "Kirchoff" "WAC"
837.982 -1597.91 7.16155 "Kirchoff" "WAC"
490.656 -1803.08 7.16949 "Kirchoff" "WAC"
1183.85 -523.874 7.18608 "Kirchoff" "WAC"
74.8581 -2337.11 7.19142 "Kirchoff" "WAC"
419.436 -550.735 7.20091 "Kirchoff" "WAC"
1141.98 -162.668 7.20175 "Kirchoff" "WAC"
243.603 -849.818 7.20372 "Kirchoff" "WAC"
183.924 -1934.21 7.20493 "Kirchoff" "WAC"
76.1363 -825.023 7.21712 "Kirchoff" "WAC"
254.386 -327.578 7.22107 "Kirchoff" "WAC"
9.72949 -745.142 7.24445 "Kirchoff" "WAC"
149.913 -1096.95 7.24473 "Kirchoff" "WAC"
713.207 -276.339 7.24791 "Kirchoff" "WAC"
565.888 -472.256 7.25158 "Kirchoff" "WAC"
706.142 -786.531 7.25373 "Kirchoff" "WAC"
1036.53 -655.877 7.25497 "Kirchoff" "WAC"
66.1868 -582.569 7.25622 "Kirchoff" "WAC"
254.858 -1647.65 7.26291 "Kirchoff" "WAC"
885.281 -321.109 7.268 "Kirchoff" "WAC"
522.237 -2374.59 7.2749 "Kirchoff" "WAC"
245.85 -701.835 7.28248 "Kirchoff" "WAC"
329.361 -602.183 7.28339 "Kirchoff" "WAC"
972.111 -1657.44 7.28396 "Kirchoff" "WAC"
223.497 -217.316 7.28467 "Kirchoff" "WAC"
118.571 -460.05 7.28773 "Kirchoff" "WAC"
955.705 -623.953 7.28856 "Kirchoff" "WAC"
357.06 -572.753 7.294 "Kirchoff" "WAC"
577.098 -866.53 7.30081 "Kirchoff" "WAC"
1062.4 -177.652 7.30733 "Kirchoff" "WAC"
1241.06 -500.328 7.30984 "Kirchoff" "WAC"
878.028 -296.746 7.311 "Kirchoff" "WAC"
246.946 -61.7675 7.31288 "Kirchoff" "WAC"
262.429 -688.812 7.31465 "Kirchoff" "WAC"
237.071 -782.095 7.3165 "Kirchoff" "WAC"
387.55 -1443.39 7.31791 "Kirchoff" "WAC"
279.318 -2361.2 7.3195 "Kirchoff" "WAC"
398.024 -1019.09 7.33061 "Kirchoff" "WAC"
716.789 -385.171 7.33085 "Kirchoff" "WAC"
593.991 -179.793 7.33516 "Kirchoff" "WAC"
96.5317 -214.035 7.33661 "Kirchoff" "WAC"
539.973 -2590.35 7.33756 "Kirchoff" "WAC"
723.92 -329.672 7.34006 "Kirchoff" "WAC"
346.45 -2691.16 7.34667 "Kirchoff" "WAC"
632.806 -206.374 7.35805 "Kirchoff" "WAC"
976.054 -2280.46 7.37461 "Kirchoff" "WAC"
213.571 -594.907 7.39328 "Kirchoff" "WAC"
404.308 -697.726 7.39987 "Kirchoff" "WAC"
67.1466 -27.5451 7.40149 "Kirchoff" "WAC"
273.681 -1834.88 7.40287 "Kirchoff" "WAC"
833.244 -1255.11 7.41152 "Kirchoff" "WAC"
342.265 -2763.45 7.41996 "Kirchoff" "WAC"
1042.09 -573.503 7.42387 "Kirchoff" "WAC"
503.564 -870.144 7.43534 "Kirchoff" "WAC"
310.356 -496.795 7.43899 "Kirchoff" "WAC"
119.353 -696.62 7.44489 "Kirchoff" "WAC"
805.82 -434.182 7.44531 "Kirchoff" "WAC"
214.002 -1659.81 7.45012 "Kirchoff" "WAC"
1120.87 -1594.88 7.4515 "Kirchoff" "WAC"
448.802 -1903.78 7.45949 "Kirchoff" "WAC"
599.244 -2148.42 7.4643 "Kirchoff" "WAC"
1209.21 -2683.53 7.46527 "Kirchoff" "WAC"
1127.98 -72.1111 7.4769 "Kirchoff" "WAC"
145.928 -706.256 7.4821 "Kirchoff" "WAC"
405.179 -322.463 7.50049 "Kirchoff" "WAC"
469.413 -700.856 7.5082 "Kirchoff" "WAC"
993.251 -2209.79 7.53951 "Kirchoff" "WAC"
203.556 -274.178 7.54449 "Kirchoff" "WAC"
341.244 -2586.79 7.54987 "Kirchoff" "WAC"
1004.31 -609.501 7.55816 "Kirchoff" "WAC"
944.716 -34.0372 7.57176 "Kirchoff" "WAC"
404.303 -461.651 7.57804 "Kirchoff" "WAC"
1078.16 -540.905 7.58633 "Kirchoff" "WAC"
770.32 -2275.87 7.5907 "Kirchoff" "WAC"
205.546 -440.854 7.60297 "Kirchoff" "WAC"
746.891 -1680.82 7.60632 "Kirchoff" "WAC"
1306.85 -532.945 7.61034 "Kirchoff" "WAC"
342.232 -1826.81 7.62072 "Kirchoff" "WAC"
531.55 -702.309 7.62297 "Kirchoff" "WAC"
87.6872 -645.305 7.62929 "Kirchoff" "WAC"
174.12 -233.663 7.63788 "Kirchoff" "WAC"
1070.26 -682.259 7.63798 "Kirchoff" "WAC"
657.27 -276.002 7.64982 "Kirchoff" "WAC"
1048.48 -2137.84 7.66368 "Kirchoff" "WAC"
605.176 -2201.72 7.67725 "Kirchoff" "WAC"
126.31 -1957.09 7.68749 "Kirchoff" "WAC"
34.6338 -828.903 7.69134 "Kirchoff" "WAC"
151.467 -670.001 7.71057 "Kirchoff" "WAC"
619.607 -927.377 7.71693 "Kirchoff" "WAC"
395.491 -2798.29 7.71827 "Kirchoff" "WAC"
1271.81 -723.448 7.72106 "Kirchoff" "WAC"
910.302 -109.183 7.72535 "Kirchoff" "WAC"
767.384 -99.3095 7.72959 "Kirchoff" "WAC"
1063.69 -1619.6 7.73417 "Kirchoff" "WAC"
759.275 -2222.65 7.74315 "Kirchoff" "WAC"
375.541 -2001.05 7.74534 "Kirchoff" "WAC"
415.793 -569.533 7.7585 "Kirchoff" "WAC"
706.4 -463.223 7.77582 "Kirchoff" "WAC"
761.251 -63.7289 7.77615 "Kirchoff" "WAC"
987.689 -2069.49 7.77888 "Kirchoff" "WAC"
516.052 -2348.64 7.79106 "Kirchoff" "WAC"
817.025 -779.759 7.79477 "Kirchoff" "WAC"
629.444 -1823.71 7.80027 "Kirchoff" "WAC"
80.9542 -61.3211 7.80884 "Kirchoff" "WAC"
972.926 -2035.78 7.80912 "Kirchoff" "WAC"
431.066 -2373.22 7.82835 "Kirchoff" "WAC"
320.657 -591.127 7.83789 "Kirchoff" "WAC"
640.62 -898.174 7.85138 "Kirchoff" "WAC"
1198.32 -2423.58 7.8604 "Kirchoff" "WAC"
494.383 -2175.97 7.8621 "Kirchoff" "WAC"
59.2151 -346.47 7.8702 "Kirchoff" "WAC"
1059.19 -211.518 7.8719 "Kirchoff" "WAC"
94.5512 -752.256 7.87442 "Kirchoff" "WAC"
251.614 -998.21 7.87477 "Kirchoff" "WAC"
960.429 -339.64 7.87965 "Kirchoff" "WAC"
179.93 -250.252 7.88687 "Kirchoff" "WAC"
224.387 -1897.22 7.89594 "Kirchoff" "WAC"
158.144 -632.388 7.89836 "Kirchoff" "WAC"
971.924 -566.593 7.9007 "Kirchoff" "WAC"
767.249 -1695.77 7.91217 "Kirchoff" "WAC"
1024.42 -348.464 7.92063 "Kirchoff" "WAC"
432.115 -1483.21 7.92108 "Kirchoff" "WAC"
203.046 -83.2194 7.9226 "Kirchoff" "WAC"
605.261 -772.165 7.92288 "Kirchoff" "WAC"
170.688 -1682.97 7.92522 "Kirchoff" "WAC"
115.836 -1708.67 7.92831 "Kirchoff" "WAC"
1047.47 -684.747 7.92929 "Kirchoff" "WAC"
410.98 -2605.24 7.93046 "Kirchoff" "WAC"
53.9383 -657.05 7.9307 "Kirchoff" "WAC"
801.115 -352.762 7.93426 "Kirchoff" "WAC"
80.7623 -1805.98 7.94282 "Kirchoff" "WAC"
990.966 -413.646 7.94815 "Kirchoff" "WAC"
469.062 -2784.61 7.95025 "Kirchoff" "WAC"
297.7 -931.693 7.95656 "Kirchoff" "WAC"
110.035 -360.465 7.96407 "Kirchoff" "WAC"
1221.03 -1350.07 7.96675 "Kirchoff" "WAC"
1012.86 -377.382 7.97406 "Kirchoff" "WAC"
43.7172 -844.58 7.98127 "Kirchoff" "WAC"
1094.44 -522.706 7.98392 "Kirchoff" "WAC"
420.18 -973.049 7.98445 "Kirchoff" "WAC"
361.855 -922.038 8.00132 "Kirchoff" "WAC"
275.109 -16.2801 8.00151 "Kirchoff" "WAC"
1099.41 -2184.17 8.00346 "Kirchoff" "WAC"
194.623 -2615.6 8.00771 "Kirchoff" "WAC"
1081.94 -1587.11 8.02222 "Kirchoff" "WAC"
682.23 -341.098 8.02266 "Kirchoff" "WAC"
281.247 -308.581 8.02284 "Kirchoff" "WAC"
910.532 -1129.48 8.03091 "Kirchoff" "WAC"
420.382 -1487.58 8.03573 "Kirchoff" "WAC"
665.042 -866.222 8.03631 "Kirchoff" "WAC"
290.33 -1020.89 8.05435 "Kirchoff" "WAC"
796.198 -376.247 8.06215 "Kirchoff" "WAC"
211.085 -1438.08 8.07165 "Kirchoff" "WAC"
962.489 -455.672 8.07995 "Kirchoff" "WAC"
255.008 -2789.68 8.08118 "Kirchoff" "WAC"
241.472 -2276.08 8.09175 "Kirchoff" "WAC"
280.587 -1502.66 8.09221 "Kirchoff" "WAC"
607.873 -1609.36 8.10626 "Kirchoff" "WAC"
117.864 -2495.72 8.11085 "Kirchoff" "WAC"
956.271 -135.318 8.14009 "Kirchoff" "WAC"
635.573 -22.264 8.16244 "Kirchoff" "WAC"
75.4902 -2275.37 8.1798 "Kirchoff" "WAC"
598.336 -327.981 8.18147 "Kirchoff" "WAC"
371.832 -2676.05 8.1823 "Kirchoff" "WAC"
233.48 -344.684 8.19355 "Kirchoff" "WAC"
13.2692 -601.475 8.20365 "Kirchoff" "WAC"
711.545 -803.637 8.22224 "Kirchoff" "WAC"
1081.44 -2104.32 8.22934 "Kirchoff" "WAC"
812.754 -322.657 8.23262 "Kirchoff" "WAC"
776.009 -2220.33 8.23401 "Kirchoff" "WAC"
874.779 -196.857 8.24459 "Kirchoff" "WAC"
579.49 -2396.92 8.25143 "Kirchoff" "WAC"
437.434 -590.97 8.25335 "Kirchoff" "WAC"
845.759 -1265.77 8.25654 "Kirchoff" "WAC"
427.358 -557.076 8.26679 "Kirchoff" "WAC"
1198.88 -1593.6 8.29005 "Kirchoff" "WAC"
828.313 -689.387 8.2941 "Kirchoff" "WAC"
1162.82 -409.334 8.29445 "Kirchoff" "WAC"
264.396 -1170.07 8.30158 "Kirchoff" "WAC"
888.212 -2182.06 8.33902 "Kirchoff" "WAC"
419.422 -1027.32 8.34919 "Kirchoff" "WAC"
900.39 -2278.82 8.34928 "Kirchoff" "WAC"
104.154 -241.043 8.35647 "Kirchoff" "WAC"
375.204 -2743.54 8.35988 "Kirchoff" "WAC"
590.311 -1802.36 8.36448 "Kirchoff" "WAC"
781.314 -5.49002 8.36714 "Kirchoff" "WAC"
301.226 -995.475 8.37096 "Kirchoff" "WAC"
743.599 -1860.45 8.38174 "Kirchoff" "WAC"
740.331 -2412.66 8.38533 "Kirchoff" "WAC"
249.221 -619.465 8.38955 "Kirchoff" "WAC"
638.111 -910.351 8.3951 "Kirchoff" "WAC"
8.37635 -9.98747 8.39702 "Kirchoff" "WAC"
884.452 -131.105 8.40553 "Kirchoff" "WAC"
344.573 -1942.27 8.4129 "Kirchoff" "WAC"
275.193 -996.99 8.42865 "Kirchoff" "WAC"
371.13 -2622.18 8.42888 "Kirchoff" "WAC"
193.096 -263.478 8.43694 "Kirchoff" "WAC"
982.225 -1748.56 8.44056 "Kirchoff" "WAC"
783.95 -21.2572 8.44097 "Kirchoff" "WAC"
1207.53 -653.93 8.46385 "Kirchoff" "WAC"
522.518 -984.604 8.46572 "Kirchoff" "WAC"
301.722 -2721.46 8.46609 "Kirchoff" "WAC"
77.335 -300.935 8.4712 "Kirchoff" "WAC"
319.687 -1406.28 8.47198 "Kirchoff" "WAC"
499.973 -400.871 8.48269 "Kirchoff" "WAC"
930.707 -357.037 8.49421 "Kirchoff" "WAC"
136.653 -1313.18 8.50838 "Kirchoff" "WAC"
167.181 -313.577 8.51243 "Kirchoff" "WAC"
1025.4 -245.636 8.52097 "Kirchoff" "WAC"
467.46 -664.24 8.53284 "Kirchoff" "WAC"
827.63 -2220.24 8.55843 "Kirchoff" "WAC"
800.848 -1687.01 8.56283 "Kirchoff" "WAC"
1128 -108.271 8.56627 "Kirchoff" "WAC"
1029.08 -2240.78 8.568 "Kirchoff" "WAC"
761.794 -361.159 8.56926 "Kirchoff" "WAC"
1069.09 -1568.39 8.57228 "Kirchoff" "WAC"
784.292 -39.8311 8.57642 "Kirchoff" "WAC"
921.408 -259.052 8.58435 "Kirchoff" "WAC"
151.917 -276.301 8.62397 "Kirchoff" "WAC"
1183.57 -1732.61 8.62925 "Kirchoff" "WAC"
352.757 -1023.63 8.64368 "Kirchoff" "WAC"
288.495 -2255.45 8.65577 "Kirchoff" "WAC"
659.854 -2305.77 8.65688 "Kirchoff" "WAC"
475.42 -2361.56 8.68153 "Kirchoff" "WAC"
685.138 -245.327 8.71479 "Kirchoff" "WAC"
1140.14 -1609.12 8.72216 "Kirchoff" "WAC"
835.313 -300.935 8.74129 "Kirchoff" "WAC"
489.682 -2363 8.7908 "Kirchoff" "WAC"
695.982 -31.7053 8.80787 "Kirchoff" "WAC"
375.522 -1186.35 8.81348 "Kirchoff" "WAC"
604.371 -736.261 8.81762 "Kirchoff" "WAC"
212.864 -66.0607 8.81785 "Kirchoff" "WAC"
722.225 -275.266 8.82779 "Kirchoff" "WAC"
164.502 -205.534 8.83423 "Kirchoff" "WAC"
1230.71 -1655.1 8.86089 "Kirchoff" "WAC"
1092.63 -59.9675 8.86508 "Kirchoff" "WAC"
260.463 -746.192 8.88474 "Kirchoff" "WAC"
147.174 -830.594 8.88651 "Kirchoff" "WAC"
1189.92 -439.339 8.9117 "Kirchoff" "WAC"
580.085 -1803.05 8.94906 "Kirchoff" "WAC"
1194.13 -1825.97 8.96956 "Kirchoff" "WAC"
195.498 -2049.8 8.97776 "Kirchoff" "WAC"
329.398 -9.77376 8.99197 "Kirchoff" "WAC"
165.982 -594.399 8.99311 "Kirchoff" "WAC"
117.85 -348.45 8.99489 "Kirchoff" "WAC"
432.827 -2564.37 9.03033 "Kirchoff" "WAC"
473.028 -1706.87 9.05492 "Kirchoff" "WAC"
772.067 -1703.97 9.05971 "Kirchoff" "WAC"
78.6506 -719.497 9.08371 "Kirchoff" "WAC"
345.683 -554.73 9.0961 "Kirchoff" "WAC"
128.843 -1999.4 9.10083 "Kirchoff" "WAC"
514.198 -2260.3 9.10315 "Kirchoff" "WAC"
1026.75 -359.207 9.1182 "Kirchoff" "WAC"
180.637 -769.496 9.13493 "Kirchoff" "WAC"
476.333 -22.6867 9.13992 "Kirchoff" "WAC"
780.143 -452.233 9.16089 "Kirchoff" "WAC"
1199.32 -22.3828 9.17193 "Kirchoff" "WAC"
235.203 -1895.88 9.21498 "Kirchoff" "WAC"
276.232 -1772.76 9.22185 "Kirchoff" "WAC"
343.828 -509.85 9.22603 "Kirchoff" "WAC"
97.0983 -2690.58 9.23922 "Kirchoff" "WAC"
968.923 -224.459 9.24111 "Kirchoff" "WAC"
536.325 -1946.01 9.29986 "Kirchoff" "WAC"
450.844 -2298.29 9.31703 "Kirchoff" "WAC"
1122.28 -312.152 9.32504 "Kirchoff" "WAC"
1028.94 -193.347 9.35139 "Kirchoff" "WAC"
566.155 -1720.96 9.39899 "Kirchoff" "WAC"
1222.29 -2065.46 9.41153 "Kirchoff" "WAC"
639.398 -1517.76 9.41922 "Kirchoff" "WAC"
428.36 -2761.68 9.42138 "Kirchoff" "WAC"
590.704 -199.849 9.43707 "Kirchoff" "WAC"
445.543 -2787.27 9.4407 "Kirchoff" "WAC"
866.449 -229.232 9.44409 "Kirchoff" "WAC"
406.888 -882.511 9.45567 "Kirchoff" "WAC"
385.031 -475.153 9.47117 "Kirchoff" "WAC"
416.186 -421.578 9.47728 "Kirchoff" "WAC"
1014.18 -355.707 9.47891 "Kirchoff" "WAC"
329.436 -2727.56 9.48221 "Kirchoff" "WAC"
1227.72 -505.585 9.50725 "Kirchoff" "WAC"
459.407 -2311.48 9.51025 "Kirchoff" "WAC"
864.207 -684.286 9.51302 "Kirchoff" "WAC"
883.979 -1283.43 9.51445 "Kirchoff" "WAC"
735.181 -264.471 9.51636 "Kirchoff" "WAC"
1194.04 -321.133 9.53432 "Kirchoff" "WAC"
642.451 -1451.53 9.53924 "Kirchoff" "WAC"
460.732 -1396.18 9.54763 "Kirchoff" "WAC"
141.7 -2625.35 9.64042 "Kirchoff" "WAC"
671.593 -529.094 9.64597 "Kirchoff" "WAC"
855.765 -902.809 9.65901 "Kirchoff" "WAC"
780.588 -345.981 9.68358 "Kirchoff" "WAC"
125.552 -281.031 9.7183 "Kirchoff" "WAC"
269.954 -2234.88 9.72937 "Kirchoff" "WAC"
1198.33 -2035.35 9.73502 "Kirchoff" "WAC"
317.154 -1974.87 9.7506 "Kirchoff" "WAC"
753.544 -1869.32 9.7541 "Kirchoff" "WAC"
149.651 -297.553 9.77652 "Kirchoff" "WAC"
178.923 -1768.59 9.78768 "Kirchoff" "WAC"
760.394 -1853.79 9.79325 "Kirchoff" "WAC"
713.31 -607.331 9.82913 "Kirchoff" "WAC"
139.561 -235.829 9.84486 "Kirchoff" "WAC"
508.097 -553.547 9.86718 "Kirchoff" "WAC"
231.434 -1712.38 9.8854 "Kirchoff" "WAC"
404.846 -1473.46 9.89786 "Kirchoff" "WAC"
1075.18 -2119.57 9.92745 "Kirchoff" "WAC"
1072.13 -1802.18 9.94492 "Kirchoff" "WAC"
65.8497 -542.985 9.96844 "Kirchoff" "WAC"
124.695 -261.493 10.0297 "Kirchoff" "WAC"
1200 -756.179 10.0308 "Kirchoff" "WAC"
372.127 -2749.26 10.0711 "Kirchoff" "WAC"
991.743 -396.654 10.0917 "Kirchoff" "WAC"
226.588 -417.484 10.0936 "Kirchoff" "WAC"
1154.93 -30.9027 10.1078 "Kirchoff" "WAC"
1119 -2134.57 10.113 "Kirchoff" "WAC"
362.768 -805.694 10.1331 "Kirchoff" "WAC"
1133.49 -646.336 10.1527 "Kirchoff" "WAC"
342.55 -525.859 10.1788 "Kirchoff" "WAC"
1180.43 -544.31 10.181 "Kirchoff" "WAC"
578.301 -812.675 10.1889 "Kirchoff" "WAC"
63.7895 -2228.6 10.2034 "Kirchoff" "WAC"
693.875 -1477.63 10.2113 "Kirchoff" "WAC"
260.753 -1835.25 10.2135 "Kirchoff" "WAC"
334.492 -1943.28 10.2332 "Kirchoff" "WAC"
1058.86 -1584.67 10.239 "Kirchoff" "WAC"
179.874 -2683.59 10.2553 "Kirchoff" "WAC"
150.845 -872.139 10.2591 "Kirchoff" "WAC"
1056.59 -1597.76 10.2699 "Kirchoff" "WAC"
151.57 -1760.32 10.2703 "Kirchoff" "WAC"
360.469 -519.106 10.2718 "Kirchoff" "WAC"
117.292 -1355.18 10.2743 "Kirchoff" "WAC"
915.092 -2474.34 10.3551 "Kirchoff" "WAC"
407.454 -1703.77 10.3664 "Kirchoff" "WAC"
284.328 -1011.43 10.3751 "Kirchoff" "WAC"
705.388 -2468.37 10.4147 "Kirchoff" "WAC"
268.46 -2578.84 10.4245 "Kirchoff" "WAC"
797.083 -2197.32 10.4505 "Kirchoff" "WAC"
309.794 -2348.41 10.4625 "Kirchoff" "WAC"
52.4213 -1164.61 10.4928 "Kirchoff" "WAC"
1001.2 -357.792 10.5201 "Kirchoff" "WAC"
1195.86 -317.994 10.5529 "Kirchoff" "WAC"
158.495 -2402.04 10.5658 "Kirchoff" "WAC"
191.893 -2540.64 10.5855 "Kirchoff" "WAC"
604.886 -195.665 10.5873 "Kirchoff" "WAC"
782.035 -735.383 10.599 "Kirchoff" "WAC"
521.778 -2395.44 10.6185 "Kirchoff" "WAC"
569.274 -1728.4 10.6671 "Kirchoff" "WAC"
275.638 -2555.03 10.7012 "Kirchoff" "WAC"
178.221 -201.255 10.7112 "Kirchoff" "WAC"
736.112 -2371.56 10.7336 "Kirchoff" "WAC"
382.981 -1473.12 10.7378 "Kirchoff" "WAC"
110.049 -2194.6 10.7519 "Kirchoff" "WAC"
716.565 -1620.87 10.7691 "Kirchoff" "WAC"
968.468 -2355.98 10.7857 "Kirchoff" "WAC"
97.4073 -1852.61 10.7959 "Kirchoff" "WAC"
438.839 -2555.65 10.8019 "Kirchoff" "WAC"
188.058 -607.046 10.807 "Kirchoff" "WAC"
614.255 -2527.37 10.8246 "Kirchoff" "WAC"
563.505 -1916.33 10.8462 "Kirchoff" "WAC"
755.459 -2257.8 10.8803 "Kirchoff" "WAC"
1113.27 -349.557 10.9081 "Kirchoff" "WAC"
94.5231 -2271.79 10.9809 "Kirchoff" "WAC"
1089.33 -2182.38 10.9823 "Kirchoff" "WAC"
340.457 -2648.03 10.9998 "Kirchoff" "WAC"
231.644 -1876.07 11.0255 "Kirchoff" "WAC"
125.392 -252.569 11.0472 "Kirchoff" "WAC"
790.06 -746.173 11.0491 "Kirchoff" "WAC"
736.45 -353.579 11.0666 "Kirchoff" "WAC"
412.586 -2236.85 11.0691 "Kirchoff" "WAC"
605.392 -414.781 11.135 "Kirchoff" "WAC"
422.783 -2601.24 11.1427 "Kirchoff" "WAC"
169.302 -1262.42 11.1489 "Kirchoff" "WAC"
157.643 -582.142 11.2198 "Kirchoff" "WAC"
551.477 -2399.56 11.2337 "Kirchoff" "WAC"
915.523 -474.963 11.2376 "Kirchoff" "WAC"
95.6234 -2764.65 11.2511 "Kirchoff" "WAC"
1151.76 -1623.41 11.2661 "Kirchoff" "WAC"
160.452 -214.078 11.2967 "Kirchoff" "WAC"
64.4918 -278.224 11.328 "Kirchoff" "WAC"
474.207 -1879.12 11.3318 "Kirchoff" "WAC"
523.96 -2069.28 11.3846 "Kirchoff" "WAC"
253.547 -2230.84 11.4053 "Kirchoff" "WAC"
1255.54 -808.529 11.4116 "Kirchoff" "WAC"
1168.31 -1255.54 11.4175 "Kirchoff" "WAC"
932.074 -1202.95 11.4197 "Kirchoff" "WAC"
961.609 -1521.31 11.4546 "Kirchoff" "WAC"
20.0115 -556.335 11.4858 "Kirchoff" "WAC"
756.077 -1843.9 11.4979 "Kirchoff" "WAC"
105.4 -2467.7 11.5443 "Kirchoff" "WAC"
1102.93 -2194.86 11.5556 "Kirchoff" "WAC"
147.104 -243.503 11.5615 "Kirchoff" "WAC"
147.319 -219.382 11.5801 "Kirchoff" "WAC"
265.449 -1288.61 11.6113 "Kirchoff" "WAC"
485.089 -208.379 11.6125 "Kirchoff" "WAC"
236.631 -2783.31 11.6423 "Kirchoff" "WAC"
128.946 -1359.96 11.6694 "Kirchoff" "WAC"
1256.32 -1627.55 11.6804 "Kirchoff" "WAC"
738.397 -564.285 11.71 "Kirchoff" "WAC"
372.418 -517.672 11.7107 "Kirchoff" "WAC"
125.285 -457.928 11.7189 "Kirchoff" "WAC"
205.724 -1891.99 11.724 "Kirchoff" "WAC"
757.603 -2283.56 11.7279 "Kirchoff" "WAC"
19.459 -532.356 11.9063 "Kirchoff" "WAC"
